2015-04-30 00:06:11,917 [INFO ] org.springframework.web.context.ContextLoader  - Root WebApplicationContext: initialization started
    +-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[s], fromElementByTableAlias=[salary0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 't_salaries salary0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=s,role=null,tableName=t_salaries,tableAlias=salary0_,origin=null,columns={,className=com.heike.domain.pojo.Salary}}
    \-[WHERE] SqlNode: 'where'
       \-[AND] SqlNode: 'and'
          +-[AND] SqlNode: 'and'
          |  +-[AND] SqlNode: 'and'
          |  |  +-[EQ] BinaryLogicOperatorNode: '='
          |  |  |  +-[DOT] DotNode: 'salary0_.student_id' {propertyName=stuId,dereferenceType=ALL,propertyPath=stuId,path=s.stuId,tableAlias=salary0_,className=com.heike.domain.pojo.Salary,classAlias=s}
          |  |  |  |  +-[ALIAS_REF] IdentNode: 'salary0_.id' {alias=s, className=com.heike.domain.pojo.Salary, tableAlias=salary0_}
          |  |  |  |  \-[IDENT] IdentNode: 'stuId' {originalText=stuId}
          |  |  |  \-[NAMED_PARAM] ParameterNode: '?' {name=stuId, expectedType=org.hibernate.type.LongType@17ef0a7}
          |  |  \-[EQ] BinaryLogicOperatorNode: '='
          |  |     +-[DOT] DotNode: 'salary0_.employer_id' {propertyName=empId,dereferenceType=ALL,propertyPath=empId,path=s.empId,tableAlias=salary0_,className=com.heike.domain.pojo.Salary,classAlias=s}
          |  |     |  +-[ALIAS_REF] IdentNode: 'salary0_.id' {alias=s, className=com.heike.domain.pojo.Salary, tableAlias=salary0_}
          |  |     |  \-[IDENT] IdentNode: 'empId' {originalText=empId}
          |  |     \-[NAMED_PARAM] ParameterNode: '?' {name=empId, expectedType=org.hibernate.type.LongType@17ef0a7}
          |  \-[EQ] BinaryLogicOperatorNode: '='
          |     +-[DOT] DotNode: 'month' {propertyName=month,dereferenceType=ALL,propertyPath=month,path=s.month,tableAlias=salary0_,className=com.heike.domain.pojo.Salary,classAlias=s}
          |     |  +-[ALIAS_REF] IdentNode: 'salary0_.id' {alias=s, className=com.heike.domain.pojo.Salary, tableAlias=salary0_}
          |     |  \-[IDENT] IdentNode: 'month' {originalText=month}
          |     \-[NAMED_PARAM] ParameterNode: '?' {name=month, expectedType=org.hibernate.type.StringType@165a43b}
          \-[EQ] BinaryLogicOperatorNode: '='
             +-[DOT] DotNode: 'salary0_.status' {propertyName=status,dereferenceType=ALL,propertyPath=status,path=s.status,tableAlias=salary0_,className=com.heike.domain.pojo.Salary,classAlias=s}
             |  +-[ALIAS_REF] IdentNode: 'salary0_.id' {alias=s, className=com.heike.domain.pojo.Salary, tableAlias=salary0_}
             |  \-[IDENT] IdentNode: 'status' {originalText=status}
             \-[NAMED_PARAM] ParameterNode: '?' {name=status, expectedType=org.hibernate.type.IntegerType@618b08}

2015-04-30 00:12:01,487 [DEBUG] org.hibernate.hql.ast.ErrorCounter  - throwQueryException() : no errors
2015-04-30 00:12:01,487 [DEBUG] org.hibernate.hql.ast.QueryTranslatorImpl  - HQL: from com.heike.domain.pojo.Salary s where s.stuId = :stuId and  s.empId = :empId and s.month = :month and s.status = :status
2015-04-30 00:12:01,487 [DEBUG] org.hibernate.hql.ast.QueryTranslatorImpl  - SQL: select salary0_.id as id5_, salary0_.bonus as bonus5_, date as date5_, salary0_.employer_id as employer4_5_, month as month5_, salary0_.remarks as remarks5_, salary0_.salary as salary5_, salary0_.status as status5_, salary0_.student_id as student9_5_, salary0_.toolFee as toolFee5_, salary0_.worktime as worktime5_ from t_salaries salary0_ where salary0_.student_id=? and salary0_.employer_id=? and month=? and salary0_.status=?
2015-04-30 00:12:01,487 [DEBUG] org.hibernate.hql.ast.ErrorCounter  - throwQueryException() : no errors
2015-04-30 00:12:01,488 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to open PreparedStatement (open PreparedStatements: 0, globally: 0)
2015-04-30 00:12:01,488 [DEBUG] org.hibernate.SQL  - select salary0_.id as id5_, salary0_.bonus as bonus5_, date as date5_, salary0_.employer_id as employer4_5_, month as month5_, salary0_.remarks as remarks5_, salary0_.salary as salary5_, salary0_.status as status5_, salary0_.student_id as student9_5_, salary0_.toolFee as toolFee5_, salary0_.worktime as worktime5_ from t_salaries salary0_ where salary0_.student_id=? and salary0_.employer_id=? and month=? and salary0_.status=?
2015-04-30 00:12:01,488 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to open ResultSet (open ResultSets: 0, globally: 0)
2015-04-30 00:12:01,488 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to close ResultSet (open ResultSets: 1, globally: 1)
2015-04-30 00:12:01,488 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to close PreparedStatement (open PreparedStatements: 1, globally: 1)
2015-04-30 00:12:01,488 [DEBUG] org.hibernate.engine.StatefulPersistenceContext  - initializing non-lazy collections
2015-04-30 00:12:01,489 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Initiating transaction commit
2015-04-30 00:12:01,489 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Committing Hibernate transaction on Session [org.hibernate.impl.SessionImpl@1fdfa36]
2015-04-30 00:12:01,489 [DEBUG] org.hibernate.transaction.JDBCTransaction  - commit
2015-04-30 00:12:01,489 [DEBUG] org.hibernate.transaction.JDBCTransaction  - re-enabling autocommit
2015-04-30 00:12:01,489 [DEBUG] org.hibernate.transaction.JDBCTransaction  - committed JDBC Connection
2015-04-30 00:12:01,489 [DEBUG] org.hibernate.jdbc.ConnectionManager  - transaction completed on session with on_close connection release mode; be sure to close the session to release JDBC resources!
2015-04-30 00:12:01,489 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Closing Hibernate Session [org.hibernate.impl.SessionImpl@1fdfa36] after transaction
2015-04-30 00:12:01,489 [DEBUG] org.springframework.orm.hibernate3.SessionFactoryUtils  - Closing Hibernate Session
2015-04-30 00:12:01,489 [DEBUG] org.hibernate.jdbc.ConnectionManager  - releasing JDBC connection [ (open PreparedStatements: 0, globally: 0) (open ResultSets: 0, globally: 0)]
2015-04-30 00:12:01,489 [DEBUG] com.mchange.v2.resourcepool.BasicResourcePool  - trace com.mchange.v2.resourcepool.BasicResourcePool@1189cbb [managed: 5, unused: 4, excluded: 0] (e.g. com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb)
2015-04-30 00:12:01,489 [DEBUG] org.hibernate.jdbc.ConnectionManager  - transaction completed on session with on_close connection release mode; be sure to close the session to release JDBC resources!
2015-04-30 00:12:01,490 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestResponseBodyMethodProcessor  - Written [noPublished] as "text/plain;charset=ISO-8859-1" using [org.springframework.http.converter.StringHttpMessageConverter@d51e30]
2015-04-30 00:12:01,490 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Null ModelAndView returned to DispatcherServlet with name 'web': assuming HandlerAdapter completed request handling
2015-04-30 00:12:01,490 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Successfully completed request
2015-04-30 00:12:01,493 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Testing PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKIN.
2015-04-30 00:12:01,494 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Test of PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKIN has SUCCEEDED.
2015-04-30 00:12:05,325 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - DispatcherServlet with name 'web' processing POST request for [/jobs/employer/isPubSalary]
2015-04-30 00:12:05,325 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Looking up handler method for path /employer/isPubSalary
2015-04-30 00:12:05,325 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Returning handler method [public java.lang.String com.heike.web.employer.EmployerController.isPubSalary(com.heike.domain.dto.SalaryQueryDto,javax.servlet.http.HttpSession)]
2015-04-30 00:12:05,325 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'employerController'
2015-04-30 00:12:05,326 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Creating new transaction with name [com.heike.service.SalaryServiceImpl.isPubSalary]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
2015-04-30 00:12:05,326 [DEBUG] org.hibernate.impl.SessionImpl  - opened session at timestamp: 5858606798135296
2015-04-30 00:12:05,326 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Opened new Session [org.hibernate.impl.SessionImpl@1213e52] for Hibernate transaction
2015-04-30 00:12:05,326 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Preparing JDBC Connection of Hibernate Session [org.hibernate.impl.SessionImpl@1213e52]
2015-04-30 00:12:05,326 [DEBUG] org.hibernate.transaction.JDBCTransaction  - begin
2015-04-30 00:12:05,326 [DEBUG] org.hibernate.jdbc.ConnectionManager  - opening JDBC connection
2015-04-30 00:12:05,326 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Testing PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKOUT.
2015-04-30 00:12:05,327 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Test of PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKOUT has SUCCEEDED.
2015-04-30 00:12:05,327 [DEBUG] com.mchange.v2.resourcepool.BasicResourcePool  - trace com.mchange.v2.resourcepool.BasicResourcePool@1189cbb [managed: 5, unused: 4, excluded: 0] (e.g. com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb)
2015-04-30 00:12:05,327 [DEBUG] org.hibernate.transaction.JDBCTransaction  - current autocommit status: true
2015-04-30 00:12:05,327 [DEBUG] org.hibernate.transaction.JDBCTransaction  - disabling autocommit
2015-04-30 00:12:05,327 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Exposing Hibernate transaction as JDBC transaction [com.mchange.v2.c3p0.impl.NewProxyConnection@1ecb1b2]
2015-04-30 00:12:05,327 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to open PreparedStatement (open PreparedStatements: 0, globally: 0)
2015-04-30 00:12:05,327 [DEBUG] org.hibernate.SQL  - select salary0_.id as id5_, salary0_.bonus as bonus5_, date as date5_, salary0_.employer_id as employer4_5_, month as month5_, salary0_.remarks as remarks5_, salary0_.salary as salary5_, salary0_.status as status5_, salary0_.student_id as student9_5_, salary0_.toolFee as toolFee5_, salary0_.worktime as worktime5_ from t_salaries salary0_ where salary0_.student_id=? and salary0_.employer_id=? and month=? and salary0_.status=?
2015-04-30 00:12:05,328 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to open ResultSet (open ResultSets: 0, globally: 0)
2015-04-30 00:12:05,328 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to close ResultSet (open ResultSets: 1, globally: 1)
2015-04-30 00:12:05,328 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to close PreparedStatement (open PreparedStatements: 1, globally: 1)
2015-04-30 00:12:05,328 [DEBUG] org.hibernate.engine.StatefulPersistenceContext  - initializing non-lazy collections
2015-04-30 00:12:05,328 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Initiating transaction commit
2015-04-30 00:12:05,328 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Committing Hibernate transaction on Session [org.hibernate.impl.SessionImpl@1213e52]
2015-04-30 00:12:05,328 [DEBUG] org.hibernate.transaction.JDBCTransaction  - commit
2015-04-30 00:12:05,328 [DEBUG] org.hibernate.transaction.JDBCTransaction  - re-enabling autocommit
2015-04-30 00:12:05,329 [DEBUG] org.hibernate.transaction.JDBCTransaction  - committed JDBC Connection
2015-04-30 00:12:05,329 [DEBUG] org.hibernate.jdbc.ConnectionManager  - transaction completed on session with on_close connection release mode; be sure to close the session to release JDBC resources!
2015-04-30 00:12:05,329 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Closing Hibernate Session [org.hibernate.impl.SessionImpl@1213e52] after transaction
2015-04-30 00:12:05,329 [DEBUG] org.springframework.orm.hibernate3.SessionFactoryUtils  - Closing Hibernate Session
2015-04-30 00:12:05,329 [DEBUG] org.hibernate.jdbc.ConnectionManager  - releasing JDBC connection [ (open PreparedStatements: 0, globally: 0) (open ResultSets: 0, globally: 0)]
2015-04-30 00:12:05,329 [DEBUG] com.mchange.v2.resourcepool.BasicResourcePool  - trace com.mchange.v2.resourcepool.BasicResourcePool@1189cbb [managed: 5, unused: 4, excluded: 0] (e.g. com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb)
2015-04-30 00:12:05,329 [DEBUG] org.hibernate.jdbc.ConnectionManager  - transaction completed on session with on_close connection release mode; be sure to close the session to release JDBC resources!
2015-04-30 00:12:05,330 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestResponseBodyMethodProcessor  - Written [noPublished] as "text/plain;charset=ISO-8859-1" using [org.springframework.http.converter.StringHttpMessageConverter@d51e30]
2015-04-30 00:12:05,330 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Null ModelAndView returned to DispatcherServlet with name 'web': assuming HandlerAdapter completed request handling
2015-04-30 00:12:05,330 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Successfully completed request
2015-04-30 00:12:05,331 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Testing PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKIN.
2015-04-30 00:12:05,331 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Test of PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKIN has SUCCEEDED.
2015-04-30 00:12:05,345 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - DispatcherServlet with name 'web' processing POST request for [/jobs/employer/pubSalary]
2015-04-30 00:12:05,345 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Looking up handler method for path /employer/pubSalary
2015-04-30 00:12:05,345 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Returning handler method [public java.lang.String com.heike.web.employer.EmployerController.pubSalary(javax.servlet.http.HttpSession,com.heike.domain.pojo.Salary)]
2015-04-30 00:12:05,345 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'employerController'
2015-04-30 00:12:05,348 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Creating new transaction with name [com.heike.service.SalaryServiceImpl.pubSalary]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
2015-04-30 00:12:05,348 [DEBUG] org.hibernate.impl.SessionImpl  - opened session at timestamp: 5858606798225408
2015-04-30 00:12:05,348 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Opened new Session [org.hibernate.impl.SessionImpl@1f5de2f] for Hibernate transaction
2015-04-30 00:12:05,348 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Preparing JDBC Connection of Hibernate Session [org.hibernate.impl.SessionImpl@1f5de2f]
2015-04-30 00:12:05,348 [DEBUG] org.hibernate.transaction.JDBCTransaction  - begin
2015-04-30 00:12:05,348 [DEBUG] org.hibernate.jdbc.ConnectionManager  - opening JDBC connection
2015-04-30 00:12:05,348 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Testing PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKOUT.
2015-04-30 00:12:05,349 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Test of PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKOUT has SUCCEEDED.
2015-04-30 00:12:05,349 [DEBUG] com.mchange.v2.resourcepool.BasicResourcePool  - trace com.mchange.v2.resourcepool.BasicResourcePool@1189cbb [managed: 5, unused: 4, excluded: 0] (e.g. com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb)
2015-04-30 00:12:05,349 [DEBUG] org.hibernate.transaction.JDBCTransaction  - current autocommit status: true
2015-04-30 00:12:05,349 [DEBUG] org.hibernate.transaction.JDBCTransaction  - disabling autocommit
2015-04-30 00:12:05,349 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Exposing Hibernate transaction as JDBC transaction [com.mchange.v2.c3p0.impl.NewProxyConnection@1e27074]
